Column1,Column2,Column3,Column4
832.0002778,LW1GenServer,Offshift,0
832.0002778,LW2GenServer,Offshift,0
832.0002778,LWDevGenServer,Offshift,0
836.0002778,LW1GenServer,Busy,0
836.0002778,LW2GenServer,Busy,0
836.0002778,LWDevGenServer,Busy,0
840.0002778,LW1GenServer,Offshift,0
840.0002778,LW2GenServer,Offshift,0
840.0002778,LWDevGenServer,Offshift,0
844.0002778,LW1GenServer,Busy,0
844.0002778,LW2GenServer,Busy,0
844.0002778,LWDevGenServer,Busy,0
848.0002778,LW1GenServer,Offshift,0
848.0002778,LW2GenServer,Offshift,0
848.0002778,LWDevGenServer,Offshift,0
852.0002778,LW1GenServer,Busy,0
852.0002778,LW2GenServer,Busy,0
852.0002778,LWDevGenServer,Busy,0
856.0002778,LW1GenServer,Offshift,0
856.0002778,LW2GenServer,Offshift,0
856.0002778,LWDevGenServer,Offshift,0
856.646966,CPPWorkSchedule,FailedBusy,1
860.0002778,LW1GenServer,Busy,0
860.0002778,LW2GenServer,Busy,0
860.0002778,LWDevGenServer,Busy,0
864.0002778,LW1GenServer,Offshift,0
864.0002778,LW2GenServer,Offshift,0
864.0002778,LWDevGenServer,Offshift,0
866.5683896,CPPWorkSchedule,Busy,0
868.0002778,LW1GenServer,Busy,0
868.0002778,LW2GenServer,Busy,0
868.0002778,LWDevGenServer,Busy,0
872.0002778,LW1GenServer,Offshift,0
872.0002778,LW2GenServer,Offshift,0
872.0002778,LWDevGenServer,Offshift,0
876.0002778,LW1GenServer,Busy,0
876.0002778,LW2GenServer,Busy,0
876.0002778,LWDevGenServer,Busy,0
880.0002778,LW1GenServer,Offshift,0
880.0002778,LW2GenServer,Offshift,0
880.0002778,LWDevGenServer,Offshift,0
883.1225638,CPPWorkSchedule,FailedBusy,1
884.0002778,LW1GenServer,Busy,0
884.0002778,LW2GenServer,Busy,0
884.0002778,LWDevGenServer,Busy,0
888.0002778,LW1GenServer,Offshift,0
888.0002778,LW2GenServer,Offshift,0
888.0002778,LWDevGenServer,Offshift,0
890.7493642,CPPWorkSchedule,Busy,0
892.0002778,LW1GenServer,Busy,0
892.0002778,LW2GenServer,Busy,0
892.0002778,LWDevGenServer,Busy,0
896.0002778,LW1GenServer,Offshift,0
896.0002778,LW2GenServer,Offshift,0
896.0002778,LWDevGenServer,Offshift,0
900.0002778,LW1GenServer,Busy,0
900.0002778,LW2GenServer,Busy,0
900.0002778,LWDevGenServer,Busy,0
904.0002778,LW1GenServer,Offshift,0
904.0002778,LW2GenServer,Offshift,0
904.0002778,LWDevGenServer,Offshift,0
908.0002778,LW1GenServer,Busy,0
908.0002778,LW2GenServer,Busy,0
908.0002778,LWDevGenServer,Busy,0
912.0002778,LACGenServer,Offshift,0
912.0002778,HAC1GenServer,Offshift,0
912.0002778,HAC2GenServer,Offshift,0
912.0002778,LW1GenServer,Offshift,0
912.0002778,LW2GenServer,Offshift,0
912.0002778,LWDevGenServer,Offshift,0
916.0002778,LW1GenServer,Busy,0
916.0002778,LW2GenServer,Busy,0
916.0002778,LWDevGenServer,Busy,0
920.0002778,LW1GenServer,Offshift,0
920.0002778,LW2GenServer,Offshift,0
920.0002778,LWDevGenServer,Offshift,0
924.0002778,LW1GenServer,Busy,0
924.0002778,LW2GenServer,Busy,0
924.0002778,LWDevGenServer,Busy,0
928.0002778,LW1GenServer,Offshift,0
928.0002778,LW2GenServer,Offshift,0
928.0002778,LWDevGenServer,Offshift,0
932.0002778,LW1GenServer,Busy,0
932.0002778,LW2GenServer,Busy,0
932.0002778,LWDevGenServer,Busy,0
936.0002778,LW1GenServer,Offshift,0
936.0002778,LW2GenServer,Offshift,0
936.0002778,LWDevGenServer,Offshift,0
940.0002778,LW1GenServer,Busy,0
940.0002778,LW2GenServer,Busy,0
940.0002778,LWDevGenServer,Busy,0
944.0002778,LW1GenServer,Offshift,0
944.0002778,LW2GenServer,Offshift,0
944.0002778,LWDevGenServer,Offshift,0
948.0002778,LW1GenServer,Busy,0
948.0002778,LW2GenServer,Busy,0
948.0002778,LWDevGenServer,Busy,0
952.0002778,LW1GenServer,Offshift,0
952.0002778,LW2GenServer,Offshift,0
952.0002778,LWDevGenServer,Offshift,0
956.0002778,LW1GenServer,Busy,0
956.0002778,LW2GenServer,Busy,0
956.0002778,LWDevGenServer,Busy,0
960.0002778,LW1GenServer,Offshift,0
960.0002778,LW2GenServer,Offshift,0
960.0002778,LWDevGenServer,Offshift,0
964.0002778,LW1GenServer,Busy,0
964.0002778,LW2GenServer,Busy,0
964.0002778,LWDevGenServer,Busy,0
968.0002778,LW1GenServer,Offshift,0
968.0002778,LW2GenServer,Offshift,0
968.0002778,LWDevGenServer,Offshift,0
972.0002778,LW1GenServer,Busy,0
972.0002778,LW2GenServer,Busy,0
972.0002778,LWDevGenServer,Busy,0
976.0002778,LW1GenServer,Offshift,0
976.0002778,LW2GenServer,Offshift,0
976.0002778,LWDevGenServer,Offshift,0
980.0002778,LW1GenServer,Busy,0
980.0002778,LW2GenServer,Busy,0
980.0002778,LWDevGenServer,Busy,0
984.0002778,LACGenServer,Busy,0
984.0002778,HAC1GenServer,Busy,0
984.0002778,HAC2GenServer,Busy,0
984.0002778,LW1GenServer,Offshift,0
984.0002778,LW2GenServer,Offshift,0
984.0002778,LWDevGenServer,Offshift,0
988.0002778,LW1GenServer,Busy,0
988.0002778,LW2GenServer,Busy,0
988.0002778,LWDevGenServer,Busy,0
992.0002778,LW1GenServer,Offshift,0
992.0002778,LW2GenServer,Offshift,0
992.0002778,LWDevGenServer,Offshift,0
996.0002778,LW1GenServer,Busy,0
996.0002778,LW2GenServer,Busy,0
996.0002778,LWDevGenServer,Busy,0
1000.000278,LW1GenServer,Offshift,0
1000.000278,LW2GenServer,Offshift,0
1000.000278,LWDevGenServer,Offshift,0
1004.000278,LW1GenServer,Busy,0
1004.000278,LW2GenServer,Busy,0
1004.000278,LWDevGenServer,Busy,0
1008.000278,LW1GenServer,Offshift,0
1008.000278,LW2GenServer,Offshift,0
1008.000278,LWDevGenServer,Offshift,0
1012.000278,LW1GenServer,Busy,0
1012.000278,LW2GenServer,Busy,0
1012.000278,LWDevGenServer,Busy,0
1016.000278,LW1GenServer,Offshift,0
1016.000278,LW2GenServer,Offshift,0
1016.000278,LWDevGenServer,Offshift,0
1020.000278,LW1GenServer,Busy,0
1020.000278,LW2GenServer,Busy,0
1020.000278,LWDevGenServer,Busy,0
1024.000278,LW1GenServer,Offshift,0
1024.000278,LW2GenServer,Offshift,0
1024.000278,LWDevGenServer,Offshift,0
1028.000278,LW1GenServer,Busy,0
1028.000278,LW2GenServer,Busy,0
1028.000278,LWDevGenServer,Busy,0
1032.000278,LW1GenServer,Offshift,0
1032.000278,LW2GenServer,Offshift,0
1032.000278,LWDevGenServer,Offshift,0
1036.000278,LW1GenServer,Busy,0
1036.000278,LW2GenServer,Idle,0
1036.000278,LWDevGenServer,Busy,0
1040.000278,LW1GenServer,Offshift,0
1040.000278,LW2GenServer,Offshift,0
1040.000278,LWDevGenServer,Offshift,0
1044.000278,LW1GenServer,Busy,0
1044.000278,LW2GenServer,Idle,0
1044.000278,LWDevGenServer,Busy,0
1048.000278,LW1GenServer,Offshift,0
1048.000278,LW2GenServer,Offshift,0
1048.000278,LWDevGenServer,Offshift,0
1052.000278,LW1GenServer,Busy,0
1052.000278,LW2GenServer,Idle,0
1052.000278,LWDevGenServer,Busy,0
1056.000278,LW1GenServer,Offshift,0
1056.000278,LW2GenServer,Offshift,0
1056.000278,LWDevGenServer,Offshift,0
1060.000278,LW1GenServer,Busy,0
1060.000278,LW2GenServer,Idle,0
1060.000278,LWDevGenServer,Busy,0
1064.000278,LW1GenServer,Offshift,0
1064.000278,LW2GenServer,Offshift,0
1064.000278,LWDevGenServer,Offshift,0
1068.000278,LW1GenServer,Busy,0
1068.000278,LW2GenServer,Idle,0
1068.000278,LWDevGenServer,Busy,0
1072.000278,LW1GenServer,Offshift,0
1072.000278,LW2GenServer,Offshift,0
1072.000278,LWDevGenServer,Offshift,0
1076.000278,LW1GenServer,Busy,0
1076.000278,LW2GenServer,Idle,0
1076.000278,LWDevGenServer,Busy,0
1080.000278,LW1GenServer,Offshift,0
1080.000278,LW2GenServer,Offshift,0
1080.000278,LWDevGenServer,Offshift,0
1084.000278,LW1GenServer,Busy,0
1084.000278,LW2GenServer,Idle,0
1084.000278,LWDevGenServer,Busy,0
1088.000278,LW1GenServer,Offshift,0
1088.000278,LW2GenServer,Offshift,0
1088.000278,LWDevGenServer,Offshift,0
1092.000278,LW1GenServer,Busy,0
1092.000278,LW2GenServer,Idle,0
1092.000278,LWDevGenServer,Busy,0
1096.000278,LW1GenServer,Offshift,0
1096.000278,LW2GenServer,Offshift,0
1096.000278,LWDevGenServer,Offshift,0
1100.000278,LW1GenServer,Busy,0
1100.000278,LW2GenServer,Idle,0
1100.000278,LWDevGenServer,Busy,0
1104.000278,LW1GenServer,Offshift,0
1104.000278,LW2GenServer,Offshift,0
1104.000278,LWDevGenServer,Offshift,0
1104.918005,CPPWorkSchedule,FailedBusy,1
1108.000278,LW1GenServer,Busy,0
1108.000278,LW2GenServer,Idle,0
1108.000278,LWDevGenServer,Busy,0
1112.000278,LW1GenServer,Offshift,0
1112.000278,LW2GenServer,Offshift,0
1112.000278,LWDevGenServer,Offshift,0
1115.040696,CPPWorkSchedule,Busy,0
1116.000278,LW1GenServer,Busy,0
1116.000278,LW2GenServer,Idle,0
1116.000278,LWDevGenServer,Busy,0
1120.000278,LW1GenServer,Offshift,0
1120.000278,LW2GenServer,Offshift,0
1120.000278,LWDevGenServer,Offshift,0
1124.000278,LW1GenServer,Busy,0
1124.000278,LW2GenServer,Idle,0
1124.000278,LWDevGenServer,Busy,0
1128.000278,LW1GenServer,Offshift,0
1128.000278,LW2GenServer,Offshift,0
1128.000278,LWDevGenServer,Offshift,0
1132.000278,LW1GenServer,Busy,0
1132.000278,LW2GenServer,Idle,0
1132.000278,LWDevGenServer,Busy,0
1136.000278,LW1GenServer,Offshift,0
1136.000278,LW2GenServer,Offshift,0
1136.000278,LWDevGenServer,Offshift,0
1140.000278,LW1GenServer,Busy,0
1140.000278,LW2GenServer,Idle,0
1140.000278,LWDevGenServer,Busy,0
1144.000278,LW1GenServer,Offshift,0
1144.000278,LW2GenServer,Offshift,0
1144.000278,LWDevGenServer,Offshift,0
1148.000278,LW1GenServer,Busy,0
1148.000278,LW2GenServer,Idle,0
1148.000278,LWDevGenServer,Busy,0
1150.162001,TrainLoadStation,Failed,0
1150.802295,TrainLoadStation,Busy,0
1152.000278,LW1GenServer,Offshift,0
1152.000278,LW2GenServer,Offshift,0
1152.000278,LWDevGenServer,Offshift,0
1156.000278,LW1GenServer,Busy,0
1156.000278,LW2GenServer,Idle,0
1156.000278,LWDevGenServer,Busy,0
1160.000278,LW1GenServer,Offshift,0
1160.000278,LW2GenServer,Offshift,0
1160.000278,LWDevGenServer,Offshift,0
1164.000278,LW1GenServer,Busy,0
1164.000278,LW2GenServer,Idle,0
1164.000278,LWDevGenServer,Busy,0
1168.000278,LW1GenServer,Offshift,0
1168.000278,LW2GenServer,Offshift,0
1168.000278,LWDevGenServer,Offshift,0
1172.000278,LW1GenServer,Busy,0
1172.000278,LW2GenServer,Idle,0
1172.000278,LWDevGenServer,Busy,0
1176.000278,LW1GenServer,Offshift,0
1176.000278,LW2GenServer,Offshift,0
1176.000278,LWDevGenServer,Offshift,0
1180.000278,LW1GenServer,Busy,0
1180.000278,LW2GenServer,Idle,0
1180.000278,LWDevGenServer,Busy,0
1184.000278,LW1GenServer,Offshift,0
1184.000278,LW2GenServer,Offshift,0
1184.000278,LWDevGenServer,Offshift,0
1188.000278,LW1GenServer,Busy,0
1188.000278,LW2GenServer,Idle,0
1188.000278,LWDevGenServer,Busy,0
1192.000278,LW1GenServer,Offshift,0
1192.000278,LW2GenServer,Offshift,0
1192.000278,LWDevGenServer,Offshift,0
1196.000278,LW1GenServer,Busy,0
1196.000278,LW2GenServer,Idle,0
1196.000278,LWDevGenServer,Busy,0
1200.000278,LW1GenServer,Offshift,0
1200.000278,LW2GenServer,Offshift,0
1200.000278,LWDevGenServer,Offshift,0
1204.000278,LW1GenServer,Busy,0
1204.000278,LW2GenServer,Idle,0
1204.000278,LWDevGenServer,Busy,0
1208.000278,LW1GenServer,Offshift,0
1208.000278,LW2GenServer,Offshift,0
1208.000278,LWDevGenServer,Offshift,0
1212.000278,LW1GenServer,Busy,0
1212.000278,LW2GenServer,Idle,0
1212.000278,LWDevGenServer,Busy,0
1216.000278,LW1GenServer,Offshift,0
1216.000278,LW2GenServer,Offshift,0
1216.000278,LWDevGenServer,Offshift,0
1220.000278,LW1GenServer,Busy,0
1220.000278,LW2GenServer,Idle,0
1220.000278,LWDevGenServer,Busy,0
1224.000278,LW1GenServer,Offshift,0
1224.000278,LW2GenServer,Offshift,0
1224.000278,LWDevGenServer,Offshift,0
1228.000278,LW1GenServer,Busy,0
1228.000278,LW2GenServer,Idle,0
1228.000278,LWDevGenServer,Busy,0
1232.000278,LW1GenServer,Offshift,0
1232.000278,LW2GenServer,Offshift,0
1232.000278,LWDevGenServer,Offshift,0
1236.000278,LW1GenServer,Busy,0
1236.000278,LW2GenServer,Idle,0
1236.000278,LWDevGenServer,Busy,0
1240.000278,LW1GenServer,Offshift,0
1240.000278,LW2GenServer,Offshift,0
1240.000278,LWDevGenServer,Offshift,0
1244.000278,LW1GenServer,Busy,0
1244.000278,LW2GenServer,Idle,0
1244.000278,LWDevGenServer,Busy,0
1248.000278,LW1GenServer,Offshift,0
1248.000278,LW2GenServer,Offshift,0
1248.000278,LWDevGenServer,Offshift,0
1252.000278,LW1GenServer,Busy,0
1252.000278,LW2GenServer,Idle,0
1252.000278,LWDevGenServer,Busy,0
1256.000278,LW1GenServer,Offshift,0
1256.000278,LW2GenServer,Offshift,0
1256.000278,LWDevGenServer,Offshift,0
1260.000278,LW1GenServer,Busy,0
1260.000278,LW2GenServer,Idle,0
1260.000278,LWDevGenServer,Busy,0
1264.000278,LW1GenServer,Offshift,0
1264.000278,LW2GenServer,Offshift,0
1264.000278,LWDevGenServer,Offshift,0
1268.000278,LW1GenServer,Busy,0
1268.000278,LW2GenServer,Idle,0
1268.000278,LWDevGenServer,Busy,0
1272.000278,LW1GenServer,Offshift,0
1272.000278,LW2GenServer,Offshift,0
1272.000278,LWDevGenServer,Offshift,0
1276.000278,LW1GenServer,Busy,0
1276.000278,LW2GenServer,Idle,0
1276.000278,LWDevGenServer,Busy,0
1280.000278,LW1GenServer,Offshift,0
1280.000278,LW2GenServer,Offshift,0
1280.000278,LWDevGenServer,Offshift,0
1284.000278,LW1GenServer,Busy,0
1284.000278,LW2GenServer,Idle,0
1284.000278,LWDevGenServer,Busy,0
1288.000278,LW1GenServer,Offshift,0
1288.000278,LW2GenServer,Offshift,0
1288.000278,LWDevGenServer,Offshift,0
1292.000278,LW1GenServer,Busy,0
1292.000278,LW2GenServer,Idle,0
1292.000278,LWDevGenServer,Busy,0
1296.000278,LW1GenServer,Offshift,0
1296.000278,LW2GenServer,Offshift,0
1296.000278,LWDevGenServer,Offshift,0
1300.000278,LW1GenServer,Busy,0
1300.000278,LW2GenServer,Idle,0
1300.000278,LWDevGenServer,Busy,0
1301.728825,CPPWorkSchedule,FailedBusy,1
1304.000278,LW1GenServer,Offshift,0
1304.000278,LW2GenServer,Offshift,0
1304.000278,LWDevGenServer,Offshift,0
1308.000278,LW1GenServer,Busy,0
1308.000278,LW2GenServer,Idle,0
1308.000278,LWDevGenServer,Busy,0
1309.187354,CPPWorkSchedule,Busy,0
1312.000278,LW1GenServer,Offshift,0
1312.000278,LW2GenServer,Offshift,0
1312.000278,LWDevGenServer,Offshift,0
1316.000278,LW1GenServer,Busy,0
1316.000278,LW2GenServer,Idle,0
1316.000278,LWDevGenServer,Busy,0
1316.638114,CPPWorkSchedule,FailedBusy,1
1319.939913,CPPWorkSchedule,Busy,0
1320.000278,LW1GenServer,Offshift,0
1320.000278,LW2GenServer,Offshift,0
1320.000278,LWDevGenServer,Offshift,0
1324.000278,LW1GenServer,Busy,0
1324.000278,LW2GenServer,Idle,0
1324.000278,LWDevGenServer,Busy,0
1328.000278,LW1GenServer,Offshift,0
1328.000278,LW2GenServer,Offshift,0
1328.000278,LWDevGenServer,Offshift,0
1332.000278,LW1GenServer,Busy,0
1332.000278,LW2GenServer,Idle,0
1332.000278,LWDevGenServer,Busy,0
1336.000278,LW1GenServer,Offshift,0
1336.000278,LW2GenServer,Offshift,0
1336.000278,LWDevGenServer,Offshift,0
1340.000278,LW1GenServer,Busy,0
1340.000278,LW2GenServer,Idle,0
1340.000278,LWDevGenServer,Busy,0
1344.000278,LW1GenServer,Offshift,0
1344.000278,LW2GenServer,Offshift,0
1344.000278,LWDevGenServer,Offshift,0
1348.000278,LW1GenServer,Busy,0
1348.000278,LW2GenServer,Idle,0
1348.000278,LWDevGenServer,Busy,0
1352.000278,LW1GenServer,Offshift,0
1352.000278,LW2GenServer,Offshift,0
1352.000278,LWDevGenServer,Offshift,0
1356.000278,LW1GenServer,Busy,0
1356.000278,LW2GenServer,Idle,0
1356.000278,LWDevGenServer,Busy,0
1360.000278,LW1GenServer,Offshift,0
1360.000278,LW2GenServer,Offshift,0
1360.000278,LWDevGenServer,Offshift,0
1364.000278,LW1GenServer,Busy,0
1364.000278,LW2GenServer,Idle,0
1364.000278,LWDevGenServer,Busy,0
1368.000278,LW1GenServer,Offshift,0
1368.000278,LW2GenServer,Offshift,0
1368.000278,LWDevGenServer,Offshift,0
1372.000278,LW1GenServer,Busy,0
1372.000278,LW2GenServer,Idle,0
1372.000278,LWDevGenServer,Busy,0
1376.000278,LW1GenServer,Offshift,0
1376.000278,LW2GenServer,Offshift,0
1376.000278,LWDevGenServer,Offshift,0
1380.000278,LW1GenServer,Busy,0
1380.000278,LW2GenServer,Idle,0
1380.000278,LWDevGenServer,Busy,0
1384.000278,LW1GenServer,Offshift,0
1384.000278,LW2GenServer,Offshift,0
1384.000278,LWDevGenServer,Offshift,0
1388.000278,LW1GenServer,Busy,0
1388.000278,LW2GenServer,Idle,0
1388.000278,LWDevGenServer,Busy,0
1392.000278,LW1GenServer,Offshift,0
1392.000278,LW2GenServer,Offshift,0
1392.000278,LWDevGenServer,Offshift,0
1396.000278,LW1GenServer,Busy,0
1396.000278,LW2GenServer,Idle,0
1396.000278,LWDevGenServer,Busy,0
1400.000278,LW1GenServer,Offshift,0
1400.000278,LW2GenServer,Offshift,0
1400.000278,LWDevGenServer,Offshift,0
1404.000278,LW1GenServer,Busy,0
1404.000278,LW2GenServer,Idle,0
1404.000278,LWDevGenServer,Busy,0
1408.000278,LW1GenServer,Offshift,0
1408.000278,LW2GenServer,Offshift,0
1408.000278,LWDevGenServer,Offshift,0
1412.000278,LW1GenServer,Busy,0
1412.000278,LW2GenServer,Idle,0
1412.000278,LWDevGenServer,Busy,0
1416.000278,LW1GenServer,Offshift,0
1416.000278,LW2GenServer,Offshift,0
1416.000278,LWDevGenServer,Offshift,0
1420.000278,LW1GenServer,Busy,0
1420.000278,LW2GenServer,Busy,0
1420.000278,LWDevGenServer,Busy,0
1424.000278,LW1GenServer,Offshift,0
1424.000278,LW2GenServer,Offshift,0
1424.000278,LWDevGenServer,Offshift,0
1428.000278,LW1GenServer,Busy,0
1428.000278,LW2GenServer,Busy,0
1428.000278,LWDevGenServer,Busy,0
1432.000278,LW1GenServer,Offshift,0
1432.000278,LW2GenServer,Offshift,0
1432.000278,LWDevGenServer,Offshift,0
1436.000278,LW1GenServer,Busy,0
1436.000278,LW2GenServer,Busy,0
1436.000278,LWDevGenServer,Busy,0
1440.000278,LW1GenServer,Offshift,0
1440.000278,LW2GenServer,Offshift,0
1440.000278,LWDevGenServer,Offshift,0
1444.000278,LW1GenServer,Busy,0
1444.000278,LW2GenServer,Busy,0
1444.000278,LWDevGenServer,Busy,0
1448.000278,LW1GenServer,Offshift,0
1448.000278,LW2GenServer,Offshift,0
1448.000278,LWDevGenServer,Offshift,0
1452.000278,LW1GenServer,Busy,0
1452.000278,LW2GenServer,Busy,0
1452.000278,LWDevGenServer,Busy,0
1456.000278,LW1GenServer,Offshift,0
1456.000278,LW2GenServer,Offshift,0
1456.000278,LWDevGenServer,Offshift,0
1460.000278,LW1GenServer,Busy,0
1460.000278,LW2GenServer,Busy,0
1460.000278,LWDevGenServer,Busy,0
1464.000278,LW1GenServer,Offshift,0
1464.000278,LW2GenServer,Offshift,0
1464.000278,LWDevGenServer,Offshift,0
1468.000278,LW1GenServer,Busy,0
1468.000278,LW2GenServer,Busy,0
1468.000278,LWDevGenServer,Busy,0
1472.000278,LW1GenServer,Offshift,0
1472.000278,LW2GenServer,Offshift,0
1472.000278,LWDevGenServer,Offshift,0
1476.000278,LW1GenServer,Busy,0
1476.000278,LW2GenServer,Busy,0
1476.000278,LWDevGenServer,Busy,0
1480.000278,LW1GenServer,Offshift,0
1480.000278,LW2GenServer,Offshift,0
1480.000278,LWDevGenServer,Offshift,0
1484.000278,LW1GenServer,Busy,0
1484.000278,LW2GenServer,Busy,0
1484.000278,LWDevGenServer,Busy,0
1488.000278,LW1GenServer,Offshift,0
1488.000278,LW2GenServer,Offshift,0
1488.000278,LWDevGenServer,Offshift,0
1492.000278,LW1GenServer,Busy,0
1492.000278,LW2GenServer,Busy,0
1492.000278,LWDevGenServer,Busy,0
1496.000278,LW1GenServer,Offshift,0
1496.000278,LW2GenServer,Offshift,0
1496.000278,LWDevGenServer,Offshift,0
1500.000278,LW1GenServer,Busy,0
1500.000278,LW2GenServer,Busy,0
1500.000278,LWDevGenServer,Busy,0
1504.000278,LW1GenServer,Offshift,0
1504.000278,LW2GenServer,Offshift,0
1504.000278,LWDevGenServer,Offshift,0
1508.000278,LW1GenServer,Busy,0
1508.000278,LW2GenServer,Busy,0
1508.000278,LWDevGenServer,Busy,0
1512.000278,LW1GenServer,Offshift,0
1512.000278,LW2GenServer,Offshift,0
1512.000278,LWDevGenServer,Offshift,0
1516.000278,LW1GenServer,Busy,0
1516.000278,LW2GenServer,Busy,0
1516.000278,LWDevGenServer,Busy,0
1520.000278,LW1GenServer,Offshift,0
1520.000278,LW2GenServer,Offshift,0
1520.000278,LWDevGenServer,Offshift,0
1524.000278,LW1GenServer,Busy,0
1524.000278,LW2GenServer,Busy,0
1524.000278,LWDevGenServer,Busy,0
1526.193399,TrainLoadStation,Failed,0
1527.156413,TrainLoadStation,Busy,0
1528.000278,LW1GenServer,Offshift,0
1528.000278,LW2GenServer,Offshift,0
1528.000278,LWDevGenServer,Offshift,0
1532.000278,LW1GenServer,Busy,0
1532.000278,LW2GenServer,Busy,0
1532.000278,LWDevGenServer,Busy,0
1536.000278,LW1GenServer,Offshift,0
1536.000278,LW2GenServer,Offshift,0
1536.000278,LWDevGenServer,Offshift,0
1537.822736,TrainLoadStation,Failed,0
1538.972543,TrainLoadStation,Busy,0
1540.000278,LW1GenServer,Busy,0
1540.000278,LW2GenServer,Busy,0
1540.000278,LWDevGenServer,Busy,0
1544.000278,LW1GenServer,Offshift,0
1544.000278,LW2GenServer,Offshift,0
1544.000278,LWDevGenServer,Offshift,0
1548.000278,LW1GenServer,Busy,0
1548.000278,LW2GenServer,Busy,0
1548.000278,LWDevGenServer,Busy,0
1551.561409,CPPWorkSchedule,FailedBusy,1
1552.000278,LW1GenServer,Offshift,0
1552.000278,LW2GenServer,Offshift,0
1552.000278,LWDevGenServer,Offshift,0
1556.000278,LW1GenServer,Busy,0
1556.000278,LW2GenServer,Busy,0
1556.000278,LWDevGenServer,Busy,0
1559.296887,CPPWorkSchedule,Busy,0
1560.000278,LW1GenServer,Offshift,0
1560.000278,LW2GenServer,Offshift,0
1560.000278,LWDevGenServer,Offshift,0
1564.000278,LW1GenServer,Busy,0
1564.000278,LW2GenServer,Busy,0
1564.000278,LWDevGenServer,Busy,0
1568.000278,LW1GenServer,Offshift,0
1568.000278,LW2GenServer,Offshift,0
1568.000278,LWDevGenServer,Offshift,0
1572.000278,LW1GenServer,Busy,0
1572.000278,LW2GenServer,Busy,0
1572.000278,LWDevGenServer,Busy,0
1576.000278,LW1GenServer,Offshift,0
1576.000278,LW2GenServer,Offshift,0
1576.000278,LWDevGenServer,Offshift,0
1580.000278,LW1GenServer,Busy,0
1580.000278,LW2GenServer,Busy,0
1580.000278,LWDevGenServer,Busy,0
1584.000278,LW1GenServer,Offshift,0
1584.000278,LW2GenServer,Offshift,0
1584.000278,LWDevGenServer,Offshift,0
1588.000278,LW1GenServer,Busy,0
1588.000278,LW2GenServer,Busy,0
1588.000278,LWDevGenServer,Busy,0
1592.000278,LW1GenServer,Offshift,0
1592.000278,LW2GenServer,Offshift,0
1592.000278,LWDevGenServer,Offshift,0
1596.000278,LW1GenServer,Busy,0
1596.000278,LW2GenServer,Busy,0
1596.000278,LWDevGenServer,Busy,0
1600.000278,LW1GenServer,Offshift,0
1600.000278,LW2GenServer,Offshift,0
1600.000278,LWDevGenServer,Offshift,0
1602.588144,CPPWorkSchedule,FailedBusy,1
1604.000278,LW1GenServer,Busy,0
1604.000278,LW2GenServer,Busy,0
1604.000278,LWDevGenServer,Busy,0
1608.000278,LW1GenServer,Offshift,0
1608.000278,LW2GenServer,Offshift,0
1608.000278,LWDevGenServer,Offshift,0
1608.71729,CPPWorkSchedule,Busy,0
1612.000278,LW1GenServer,Busy,0
1612.000278,LW2GenServer,Busy,0
1612.000278,LWDevGenServer,Busy,0
1616.000278,LW1GenServer,Offshift,0
1616.000278,LW2GenServer,Offshift,0
1616.000278,LWDevGenServer,Offshift,0
1620.000278,LW1GenServer,Busy,0
1620.000278,LW2GenServer,Busy,0
1620.000278,LWDevGenServer,Busy,0
1624.000278,LW1GenServer,Offshift,0
1624.000278,LW2GenServer,Offshift,0
1624.000278,LWDevGenServer,Offshift,0
1628.000278,LW1GenServer,Busy,0
1628.000278,LW2GenServer,Busy,0
1628.000278,LWDevGenServer,Busy,0
1632.000278,LW1GenServer,Offshift,0
